element,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
Au,-0.4265292302247084,0.07753686862584265,-0.1069050066492447,-0.04934324837575124,0.04775834836598761,-0.1524097828223574,-0.16606948241056607,0.03090998686039116,0.08033052395313896,0.08459435028324719,-0.08375795517381945,-0.015641439764717744,0.10145548701537055,0.1239994916331958,-0.004718925170666426,-0.06583366068366582,-0.12930847165777287,0.04526053150998505,0.017755026977011302,-0.006731390902636298,0.0023654385422629694,-0.134772152262306,-0.03299842591865253,-0.040240289302027055,-0.14875573323569954,-0.1755519405807975,-0.004164194549583737,0.04025948776735652,-0.05501268502157958,-0.06886407318608005,0.06238872096312752,0.029465802485733245,0.06212846692589884,0.013081819690075783,-0.055052979668523364,0.10827552150917542,-0.027036190827252126,0.037117463793360644,0.023966186011014506,-0.013862244408920314,0.007164626182513626,0.006067531594616838,-0.06363200175993725,0.010918498804210884,0.0855393899038781,-0.04918115779086205,-0.005082993318638865,-0.00243226872932281,0.025147782129479837,0.009417604211735264,-0.033422206302259394,0.02499607090085807,0.016800118502008587,-0.011080155527745541,-0.010675282642420117,-0.005027862252539203,-0.03607863765618941,-0.013463362021965538,0.022305161859213878,0.03678889127263169,-0.017562392002988238,-0.014899641319044945,-0.000879878774778294
Hg,-0.34833702474736744,0.11242210480295199,0.025963105693165425,-0.009622704588137724,0.02515684678927634,-0.048861648504088584,-0.10660549995301433,0.10762951450252303,0.28459642744009417,0.0872294253249456,-0.16176935639015036,0.03432807680157354,0.06981683516925476,0.053258902122773115,-0.13210449007833255,-0.13306740105356427,0.28339833754456556,-0.05401628979629368,-0.08416879662722924,0.05890796097452441,0.003907954128770684,-0.006355811768256185,-0.004592984065854088,-0.0405221681723476,0.08949339157253793,0.06756159100075648,-0.0210063937770953,0.0560016164828701,-0.010492464911979223,0.03831196019490805,-0.006142974635222953,0.041531273962514825,0.01028737047939844,0.05665350078059811,-0.015712725554016132,-0.06226532338189762,0.08039420198305311,-0.05387175880250294,0.05228018083983641,0.05050899803381306,0.0013842531783205291,-0.04427053123746802,0.02169830305025877,0.0032516548546057556,-0.021698174777371387,0.029134742631719706,0.03075543116475671,-0.05232304402024348,-0.016065544019068477,-0.0013130248524739086,0.006254360024951243,0.042694337762197054,-0.01909818390973768,-0.010040120621668612,-0.007210118491686612,0.003967347983032527,0.015134067817905933,-0.01778194547828877,0.036210377959113055,0.030406861280872985,0.006301502054407246,-0.026887280214619627,-0.002467000815590981
Tl,-0.19235011726614965,0.02516157016399087,0.253162293655597,-0.026834163512392286,-0.35881061461861513,0.07692864983176809,0.021042406503620114,0.06292440493778537,0.26238146730959366,-0.08246651577375656,0.033767813669095585,-0.059180836513809065,0.08659671529071349,0.09446912671903483,0.010530877806779226,0.15256973631267995,0.008045651072463736,-0.009820951144066569,0.03299945547545738,-0.030137030351622213,-0.0010870611688948474,0.0637684133674396,0.0012615016884390757,0.007109776679142801,0.003364511818106078,-0.022227167850425753,-0.0021159657594208257,-0.006533561840929711,-0.06605869920611905,-0.0015108181813088576,-0.008167710908569166,-0.02151449116337838,-0.02307244212415915,-0.011974232310930222,-0.02983110891392362,-0.039581619855470436,0.0026214020039355516,-0.012620348842856684,-0.03830528282164236,0.11110484417628591,0.06631617961541904,-0.0019368551714246556,0.007988069821828519,-0.014666498910950565,-0.018842217897483946,-0.022932839492695315,-0.024622390855752255,0.05668598324158286,0.025571852962596415,-0.07177020169508477,-0.06532194899050738,-0.0482852501286241,0.0652502500681185,-0.008987684474672809,0.05592254854191568,-0.019813216368551354,0.017818752573741437,0.013270500042200302,0.03229349602972074,0.0011082639730073075,-0.013243144742607054,0.011367882463755441,-0.006173951821106846
Pb,-0.29819467858813803,-0.010804194695414618,0.07294252533424381,-0.19188220746993076,-0.16633674042154759,0.1954867323608965,0.12868301509655583,0.06394019946018618,0.02348127505802856,0.210955112432394,0.11236305442501525,0.10858500706108407,0.07438229861526335,0.06934545576426462,-0.014495854024764351,0.030667491910048507,-0.012498784016745704,0.04271941712766955,-0.11188112786288518,0.07968311868925147,-0.03888014570269204,0.04896758520076445,-0.0008392711187507805,0.0373584097106232,-0.040591842010714925,-0.04454136916366434,0.09269907059779386,0.03901116291756759,0.017797113972441752,0.014113595375692933,-0.06862769064160995,-0.062358323328433975,0.06519776331431829,0.07636776359024004,0.0033141994900343463,-0.04689623464871046,-0.060244584574728643,0.061837447070121704,0.10686707419835188,-0.05821828185510246,-0.03455369408530649,0.07517071188993933,0.07182314141006998,0.051552711774487905,-0.03074370689905548,0.003164663803243582,-0.00811222568529212,0.019487494216319408,0.019925631273250657,0.030714299546362598,0.028834559994698892,-0.01828073608573166,0.0029573577840389265,0.012914938001417048,-0.008672018382218987,-0.04141648671628836,-0.020903062836260724,0.04815358505199789,0.024432415151662227,-0.006192731005223433,0.013460760594083923,-0.006605519108867279,0.012628248409903895
Bi,-0.3449961234856586,0.15675841817452915,0.08627620931239376,-0.1965624429326667,-0.13575136691226838,0.21715456967372715,0.08847317607258251,-0.01027047709818729,0.08821977590319065,0.22786633224418637,0.07321066752326062,0.13266800096915463,-0.09899111863387461,0.029670853662539038,0.000752054626912862,0.0696731914618466,0.009680288152089305,0.046306389875705345,-0.05615305265502501,0.019416547008589014,0.1023531853230672,-0.03657255525377479,-0.10324144695955911,0.047787018571767,-0.04897456240766182,0.046870200656102534,-0.09670697891719726,-0.049089473667998436,0.022584485538671664,0.008358671020934494,-0.01950490985152415,-0.020142509321851108,-0.003968984289008166,0.05773701965435391,-0.07253881828530515,0.07745215157727042,-0.030629198049366813,-0.07899116885584678,0.05000776470218873,0.02072705129310181,0.0014496733004295886,-0.033009732530813046,-0.01990022460843986,0.053363085523407766,0.0167099717824394,-0.0034282693010910226,-0.024114153044394196,0.05053722655044024,0.001287727157497873,-0.04757710253804487,0.009948153932536546,0.019466002498680503,-0.02399197079437392,0.01564665294668579,-0.018371892244004474,0.03425855310037475,0.005268644965097457,-0.05669336365733188,-0.03978989055613151,-0.030323229867499964,0.01518591600628477,0.010562163667081013,-0.014506352851392961
Po,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
At,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ac,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Th,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Np,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Am,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Es,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Md,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
